frame,RB:rKnee_Joint.tx,RB:rKnee_Joint.ty,RB:rKnee_Joint.tz,RB:rKnee_Joint.rx,RB:rKnee_Joint.ry,RB:rKnee_Joint.rz,RB:rAnkle_Joint.tx,RB:rAnkle_Joint.ty,RB:rAnkle_Joint.tz,RB:rAnkle_Joint.rx,RB:rAnkle_Joint.ry,RB:rAnkle_Joint.rz,RB:rAnkle_Pos.tx,RB:rAnkle_Pos.ty,RB:rAnkle_Pos.tz,RB:rAnkle_Pos.rx,RB:rAnkle_Pos.ry,RB:rAnkle_Pos.rz,RB:rD1P1_Spline.tx,RB:rD1P1_Spline.ty,RB:rD1P1_Spline.tz,RB:rD1P1_Spline.rx,RB:rD1P1_Spline.ry,RB:rD1P1_Spline.rz,RB:rD1P2_Pos.tx,RB:rD1P2_Pos.ty,RB:rD1P2_Pos.tz,RB:rD1P2_Pos.rx,RB:rD1P2_Pos.ry,RB:rD1P2_Pos.rz,RB:rD1TUP_Pos.tx,RB:rD1TUP_Pos.ty,RB:rD1TUP_Pos.tz,RB:rD1TUP_Pos.rx,RB:rD1TUP_Pos.ry,RB:rD1TUP_Pos.rz,RB:rD1markerjoint.tx,RB:rD1markerjoint.ty,RB:rD1markerjoint.tz,RB:rD1markerjoint.rx,RB:rD1markerjoint.ry,RB:rD1markerjoint.rz,RB:rMP_Joint.tx,RB:rMP_Joint.ty,RB:rMP_Joint.tz,RB:rMP_Joint.rx,RB:rMP_Joint.ry,RB:rMP_Joint.rz,RB:rD3P2_Pos.tx,RB:rD3P2_Pos.ty,RB:rD3P2_Pos.tz,RB:rD3P2_Pos.rx,RB:rD3P2_Pos.ry,RB:rD3P2_Pos.rz,RB:rD3P3_Pos.tx,RB:rD3P3_Pos.ty,RB:rD3P3_Pos.tz,RB:rD3P3_Pos.rx,RB:rD3P3_Pos.ry,RB:rD3P3_Pos.rz,RB:rD3TUP_Pos.tx,RB:rD3TUP_Pos.ty,RB:rD3TUP_Pos.tz,RB:rD3TUP_Pos.rx,RB:rD3TUP_Pos.ry,RB:rD3TUP_Pos.rz,RB:rD3markerJoint.tx,RB:rD3markerJoint.ty,RB:rD3markerJoint.tz,RB:rD3markerJoint.rx,RB:rD3markerJoint.ry,RB:rD3markerJoint.rz,RB:rD2P1_Joint.tx,RB:rD2P1_Joint.ty,RB:rD2P1_Joint.tz,RB:rD2P1_Joint.rx,RB:rD2P1_Joint.ry,RB:rD2P1_Joint.rz,RB:rD2P2_Pos.tx,RB:rD2P2_Pos.ty,RB:rD2P2_Pos.tz,RB:rD2P2_Pos.rx,RB:rD2P2_Pos.ry,RB:rD2P2_Pos.rz,RB:rD2TUP_Pos.tx,RB:rD2TUP_Pos.ty,RB:rD2TUP_Pos.tz,RB:rD2TUP_Pos.rx,RB:rD2TUP_Pos.ry,RB:rD2TUP_Pos.rz,RB:rD2markerJoint.tx,RB:rD2markerJoint.ty,RB:rD2markerJoint.tz,RB:rD2markerJoint.rx,RB:rD2markerJoint.ry,RB:rD2markerJoint.rz,RB:rD4P1_Joint.tx,RB:rD4P1_Joint.ty,RB:rD4P1_Joint.tz,RB:rD4P1_Joint.rx,RB:rD4P1_Joint.ry,RB:rD4P1_Joint.rz,RB:rD4P2_Pos.tx,RB:rD4P2_Pos.ty,RB:rD4P2_Pos.tz,RB:rD4P2_Pos.rx,RB:rD4P2_Pos.ry,RB:rD4P2_Pos.rz,RB:rD4P3_Joint.tx,RB:rD4P3_Joint.ty,RB:rD4P3_Joint.tz,RB:rD4P3_Joint.rx,RB:rD4P3_Joint.ry,RB:rD4P3_Joint.rz,RB:rD4P4_Joint.tx,RB:rD4P4_Joint.ty,RB:rD4P4_Joint.tz,RB:rD4P4_Joint.rx,RB:rD4P4_Joint.ry,RB:rD4P4_Joint.rz,RB:rD4TUP_Pos.tx,RB:rD4TUP_Pos.ty,RB:rD4TUP_Pos.tz,RB:rD4TUP_Pos.rx,RB:rD4TUP_Pos.ry,RB:rD4TUP_Pos.rz,RB:rD4markerJoint.tx,RB:rD4markerJoint.ty,RB:rD4markerJoint.tz,RB:rD4markerJoint.rx,RB:rD4markerJoint.ry,RB:rD4markerJoint.rz
36,2.302411655,23.26558784,20.1991596,-166.0387516,78.64536117,22.46504584,4.677006793,24.07912939,8.462071732,8.913893332,72.18490938,17.25467526,4.787019333,23.82039896,8.057024858,81.73600895,9.518274242,452.7613273,5.353186813,18.11965774,8.88103273,-81.73677207,-9.486883916,-87.23405031,5.606120627,17.60888079,8.315590867,-46.82695156,39.45177773,-70.97384834,6.327664664,18.39421446,7.455918966,46.95102755,39.29025512,47.61961391,6.592209516,18.54954189,6.749333995,-121.6647685,31.06540529,168.797873,5.270829124,16.26464344,9.344111837,104.1977597,5.362245155,-75.67081805,5.697226596,14.4247336,9.156148157,104.1977597,5.362245155,-75.67081805,5.997600989,12.99512997,9.219767448,104.1346872,-0.402018352,-77.12645755,6.243845892,11.8619248,9.277235681,104.1790144,-4.503171698,-78.16162248,6.558488596,10.58055543,9.090470014,2.174779734,15.20355641,177.9147337,5.756950143,16.81532296,9.013306619,111.3416619,22.2296303,-72.99132106,6.246491944,15.36801708,8.320172852,111.3416619,22.2296303,-72.99132106,6.442006898,14.18096212,8.275999576,109.7006929,2.10282953,-80.64701993,6.575211981,13.05952801,8.345865876,21.23492978,20.05601502,-172.3418954,4.630138766,16.53764322,9.115226108,117.4072977,25.02225458,-78.00058178,4.843645261,15.39579933,8.556714626,117.4072977,25.02225458,-78.00058178,4.928369356,14.6431307,8.384629292,114.758433,5.13968115,-88.00475641,4.947939688,14.02335681,8.333253288,114.6531802,0.485906795,-90.14756855,4.961962802,13.31909936,8.334549651,114.6531802,0.485906795,-90.14756855,5.025811008,12.41651738,8.393594026,12.13941151,24.87755934,178.601889
37,2.382091642,23.01290711,20.19504175,-162.3900815,78.6731975,26.21928518,4.688188064,23.96522899,8.454735715,11.24349487,72.28621875,19.64999038,4.796711917,23.71139471,8.046204328,82.02820647,8.860861484,452.9847546,5.384906524,18.00357553,8.803048012,-82.02889101,-8.829448319,-87.01079359,5.636728634,17.50044907,8.230298063,-46.87835031,40.19221319,-70.81849408,6.34154596,18.3366811,7.405459249,48.88243814,37.43721347,50.0824596,6.602276298,18.50435437,6.700279642,-122.6220039,30.65877595,168.6204054,5.310817549,16.14324421,9.245745808,103.8489333,4.962904536,-75.64669577,5.738246263,14.30225182,9.071203325,103.8489333,4.962904536,-75.64669577,6.043245897,12.87357352,9.133591528,103.7962424,-0.347810139,-76.95388823,6.292186899,11.74111394,9.194062747,103.8425285,-4.653994434,-78.01386363,6.603495628,10.45522493,9.0347981,3.463091071,15.18728174,178.1116166,5.793387844,16.69910591,8.91842729,111.2361992,22.13211394,-72.33097443,6.299813215,15.25641002,8.227817561,111.2361992,22.13211394,-72.33097443,6.507432272,14.07110879,8.192715088,109.6131335,1.670883707,-80.06478047,6.649856959,12.95182312,8.277297231,22.0286986,19.98580452,-171.5962518,4.668020179,16.41679215,9.023518599,117.2209077,25.07905962,-79.75899658,4.846249193,15.26943255,8.463940247,117.2209077,25.07905962,-79.75899658,4.906801957,14.51380395,8.294646506,114.5659878,4.774441095,-89.88004001,4.90609569,13.89340614,8.24723104,114.4752283,0.148702264,-91.99125672,4.897476735,13.18908126,8.252622696,114.4752283,0.148702264,-91.99125672,4.933007174,12.28520658,8.315592609,12.432384,24.70520101,176.916229
38,2.480382863,22.76353501,20.19514241,-158.4296159,78.72996192,30.27386337,4.697938625,23.85716132,8.450091909,13.7595867,72.44126349,22.21866772,4.804224117,23.60834965,8.037898618,82.41348482,8.182717943,453.2126549,5.414700174,17.89404432,8.724934757,-82.41408579,-8.151275913,-86.78311459,5.665129426,17.39821187,8.145255116,-47.02367015,40.89401122,-70.68555604,6.352103441,18.27940566,7.352806539,50.58163899,35.75349857,52.27900526,6.608082138,18.45706193,6.6483308,-123.3552507,30.20664462,168.5279419,5.349311932,16.02855155,9.14679286,103.4064128,4.627477199,-75.61475506,5.777942464,14.18679405,8.98364086,103.4064128,4.627477199,-75.61475506,6.087298348,12.75904297,9.045806026,103.3621286,-0.331579962,-76.79514992,6.338642167,11.6273581,9.110680734,103.4113104,-4.874657722,-77.87715216,6.646225084,10.33732445,8.980316425,4.832611478,15.09195197,178.3189109,5.827844956,16.58958004,8.822374958,111.0255874,22.00316059,-71.63981804,6.351881975,15.15161052,8.13505499,111.0255874,22.00316059,-71.63981804,6.572990152,13.96849534,8.110024329,109.4341961,1.191380716,-79.41430925,6.726096551,12.85192249,8.210337989,22.87511839,19.82411088,-170.763744,4.704108712,16.30268145,8.932392166,116.918225,25.11864011,-81.67717351,4.843709427,15.15030701,8.372149057,116.918225,25.11864011,-81.67717351,4.878299848,14.39236413,8.205933268,114.2744739,4.384566921,-91.86531593,4.856114043,13.77205355,8.162750515,114.1990418,-0.206476049,-93.93275069,4.823675964,13.06846919,8.17243086,114.1990418,-0.206476049,-93.93275069,4.829495685,12.16419819,8.239342286,12.73569713,24.43381701,175.1387768
39,2.59183163,22.51677418,20.19777822,-154.1785113,78.77833052,34.6050972,4.706573582,23.75462398,8.448081293,16.46298873,72.61659899,24.95908418,4.81004575,23.51097656,8.032104604,82.86320585,7.482101968,453.4356224,5.442168599,17.79077319,8.646660731,-82.8637223,-7.450628041,-86.56040323,5.691554545,17.30168113,8.060837611,-47.21403351,41.51802587,-70.52728394,6.359943376,18.22301664,7.298730151,52.04933869,34.20746018,54.26802482,6.610773954,18.40767654,6.594203603,-123.8177265,29.76298955,168.5437451,5.385534711,15.92027464,9.047074217,102.900226,4.349510963,-75.58509329,5.815232414,14.07794492,8.893469414,102.900226,4.349510963,-75.58509329,6.128522627,12.6510595,8.955807015,102.8626519,-0.329885857,-76.65555294,6.3818537,11.52014226,9.02611112,102.9153953,-5.146424335,-77.75861727,6.685088645,10.22631023,8.926933703,6.311919622,14.95600494,178.5251423,5.859739798,16.48644626,8.725246474,110.7463082,21.86058403,-70.90874377,6.402317515,15.0536419,8.041535299,110.7463082,21.86058403,-70.90874377,6.638082725,13.87317748,8.027557081,109.1948125,0.665286189,-78.70536081,6.802969677,12.7599427,8.144859965,23.78709639,19.60158501,-169.8580209,4.737777393,16.19504989,8.841377183,116.5378649,25.14719478,-83.70129259,4.836471055,15.03865026,8.280728425,116.5378649,25.14719478,-83.70129259,4.843890368,14.2792341,8.117836939,113.917109,3.969377589,-93.92443117,4.799437792,13.65982256,8.079165416,113.857518,-0.591326643,-95.94438435,4.742372535,12.95788558,8.093480373,113.857518,-0.591326643,-95.94438435,4.717442307,12.0542711,8.164729301,13.07194875,24.09650992,173.3000858
40,2.709011907,22.2738128,20.20095855,-149.7666964,78.78013303,39.07728233,4.714598993,23.65752241,8.448394933,19.29972049,72.77417418,27.81209056,4.814915559,23.41913413,8.028615493,83.33965385,6.765751716,453.6393335,5.466684641,17.69363955,8.568887567,-83.34008927,-6.734246111,-86.35696197,5.715826158,17.21060234,7.977958896,-47.39669751,42.04014284,-70.31063004,6.365214053,18.16848623,7.245043928,53.29297695,32.74606273,56.09892774,6.611075834,18.35706585,6.539804519,-124.0122165,29.375282,168.6639826,5.418286019,15.81834688,8.947355798,102.3675279,4.123722903,-75.56430614,5.848720636,13.97555158,8.801599483,102.3675279,4.123722903,-75.56430614,6.165332689,12.54941794,8.864355943,102.3352222,-0.337559065,-76.54147706,6.42012081,11.41923443,8.940915343,102.392099,-5.459161658,-77.66515724,6.718532895,10.12219187,8.87443421,7.856876959,14.80635047,178.7204849,5.888168326,16.38954697,8.628083175,110.4340912,21.71028871,-70.13371195,6.450324551,14.96249502,7.948169207,110.4340912,21.71028871,-70.13371195,6.701809997,13.78519882,7.945799091,108.9271198,0.112802017,-77.94211471,6.879468686,12.675939,8.080778211,24.73428287,19.34945381,-168.8931559,4.768022453,16.09389153,8.750798223,116.1294468,25.17689534,-85.76507753,4.824890629,14.93488309,8.189734046,116.1294468,25.17689535,-85.76507753,4.804659889,14.17497539,8.030258053,113.5358965,3.539075502,-96.01225602,4.737671369,13.55731922,7.996264302,113.4921354,-1.003879824,-97.98868075,4.655663643,12.85797681,8.015546701,113.4921354,-1.003879824,-97.98868075,4.599475009,11.95616486,8.091672178,13.44650995,23.73466161,171.435155
41,2.823493757,22.03702854,20.20281762,-145.4086381,78.70511356,43.46831411,4.722582149,23.56598756,8.450561195,22.17027128,72.87818019,30.6714467,4.819664767,23.33286866,8.027078365,83.80147279,6.045705271,453.8076016,5.487535147,17.60267283,8.492685496,-83.80183456,-6.014171039,-86.18895457,5.737317772,17.12501779,7.89766663,-47.52944144,42.46382561,-70.0318957,6.368099196,18.11583687,7.192824182,54.31424713,31.36299651,57.75675654,6.609632193,18.30568984,6.486431532,-123.9917358,29.06900016,168.8511873,5.446198494,15.7228726,8.848979736,101.8507769,3.950595241,-75.55352199,5.877014462,13.87969402,8.709324024,101.8507769,3.950595241,-75.55352199,6.196277621,12.45416843,8.77246317,101.8224268,-0.344228948,-76.45383786,6.451969449,11.324667,8.855777624,101.8838536,-5.796501549,-77.59933003,6.745279618,10.02518502,8.822541505,9.415793993,14.67343163,178.8982911,5.912111674,16.29884725,8.53247998,110.1330474,21.56501804,-69.30580528,6.495088836,14.8784176,7.856242491,110.1330474,21.56501804,-69.30580528,6.763269075,13.70484547,7.865444409,108.6699961,-0.437955046,-77.12800605,6.954574215,12.60015,8.018053727,25.67851237,19.10589987,-167.883557,4.793680756,15.99939845,8.661478596,115.7419763,25.20706689,-87.80523948,4.809148306,14.83930866,8.099980599,115.7419763,25.20706689,-87.80523948,4.761532255,14.07991437,7.94392095,113.1749056,3.106870039,-98.08060609,4.672289101,13.4648374,7.914626683,113.146421,-1.423724654,-100.0182601,4.565633741,12.76898619,7.938970333,113.146421,-1.423724654,-100.0182601,4.478453841,11.87008483,8.020167961,13.83115187,23.39137113,169.5822746
42,2.927217825,21.80909929,20.20195999,-141.3452654,78.53768456,47.53095551,4.730911146,23.48030032,8.45404269,24.95238316,72.90200946,33.40953898,4.824939468,23.25236852,8.027061506,84.21090295,5.335474498,453.9272655,5.504121321,17.51800372,8.419180668,-84.21120086,-5.3039166,-86.0695213,5.755494756,17.04506293,7.821074014,-47.57547968,42.79149867,-69.68978898,6.368833275,18.0651895,7.143159427,55.11296113,30.05535719,59.22594897,6.607092904,18.25408744,6.435400409,-123.8051601,28.86594313,169.0710789,5.468119748,15.6340456,8.753409513,101.3891761,3.831620392,-75.55056237,5.899039547,13.79057253,8.618026622,101.3891761,3.831620392,-75.55056237,6.220317178,12.36550215,8.681223331,101.3635806,-0.339167836,-76.38994105,6.476394975,11.23661844,8.771438853,101.4298383,-6.140755324,-77.56073074,6.764508884,9.935550006,8.770980852,10.93695164,14.58450449,179.0550168,5.930737611,16.21440456,8.440101007,109.8857856,21.43815148,-68.41680249,6.53594713,14.80176264,7.767089756,109.8857856,21.43815148,-68.41680249,6.821682918,13.63247804,7.787225621,108.4608589,-0.958379421,-76.26786253,7.027361947,12.53283229,7.956679765,26.58192411,18.90803455,-166.8430232,4.813766056,15.91184853,8.574385564,115.4187365,25.23945386,-89.76062645,4.789560871,14.75215395,8.012380092,115.4187365,25.23945386,-89.76062645,4.715544612,13.99420403,7.859621765,112.8724474,2.687440505,-100.0828817,4.604854016,13.38242138,7.834887942,112.8581739,-1.829158657,-101.9869313,4.474429418,12.69082093,7.864130454,112.8581739,-1.829158657,-101.9869313,4.357277072,11.7957903,7.950226647,14.19702897,23.10423661,167.7799045
43,3.014143769,21.59234198,20.19765706,-137.770038,78.2796735,51.07022482,4.739571747,23.4007545,8.458307593,27.53297663,72.83400816,35.91256616,4.830929799,23.17784854,8.028105542,84.54178269,4.647180657,453.9929557,5.516148898,17.43979062,8.349277046,-84.5420271,-4.61560481,-86.00401733,5.770048015,16.97092821,7.749030046,-47.51333978,43.02922318,-69.28843026,6.367666495,18.01679121,7.096777582,55.6973625,28.8253406,60.49933964,6.603958438,18.20294894,6.387634207,-123.4980616,28.77609704,169.2961695,5.483486444,15.55206294,8.661879963,101.0096905,3.765633617,-75.55301701,5.914316223,13.70838965,8.528959362,101.0096905,3.765633617,-75.55301701,6.237037123,12.28362486,8.591691104,100.9857932,-0.31500609,-76.34622546,6.493034716,11.15528216,8.688650199,101.0570762,-6.476797816,-77.5478366,6.77598273,9.853447055,8.719548332,12.37507998,14.55610703,179.1888142,5.943683274,16.13632788,8.352287642,109.7223558,21.33886123,-67.46524919,6.572526693,14.73282654,7.681825234,109.7223558,21.33886123,-67.46524919,6.876506733,13.56836272,7.711775419,108.3261067,-1.425578963,-75.3695963,7.097103725,12.47411054,7.896676683,27.41345458,18.78231011,-165.7848983,4.827801966,15.83147485,8.490387116,115.1874867,25.27557795,-91.58259813,4.766690186,14.67344202,7.927756782,115.1874867,25.27557795,-91.58259813,4.66784535,13.91770981,7.77809014,112.6528525,2.292762037,-101.9803006,4.536943538,13.30977153,7.757646647,112.6513596,-2.201597497,-103.8552716,4.384112254,12.62298196,7.7914042,112.6513596,-2.201597497,-103.8552716,4.238646374,11.7325499,7.88188891,14.51927318,22.89723906,166.0622243
44,3.081553584,21.38842302,20.18986223,-134.7749022,77.94803956,53.99956614,4.748068917,23.32751102,8.462865691,29.83741113,72.67962523,38.11184058,4.837251442,23.10941176,8.029753288,84.7851658,3.990299511,454.0096681,5.523753384,17.36813165,8.283530352,-84.78536611,-3.958711134,-85.98744199,5.78097624,16.90278868,7.681961128,-47.34407805,43.18962915,-68.83979991,6.364840061,17.97096746,7.053862675,56.09071412,27.68105345,61.58304804,6.600470425,18.15308839,6.343452083,-123.1128531,28.79201222,169.508471,5.492556149,15.47703842,8.57524321,100.7211177,3.747180129,-75.56091948,5.923105746,13.63324042,8.443147267,100.7211177,3.747180129,-75.56091948,6.2467393,12.20863681,8.504828954,100.6980467,-0.269369236,-76.32073334,6.50222463,11.08074338,8.60815723,100.7744787,-6.793880319,-77.55946579,6.780088676,9.778829503,8.668163492,13.69480521,14.58881675,179.2976831,5.951224181,16.06471618,8.269870394,109.6523432,21.26996782,-66.46061251,6.604819957,14.67170389,7.601208135,109.6523432,21.26996782,-66.46061251,6.927492634,13.5125281,7.639557857,108.2740323,-1.825503446,-74.44471783,7.163347933,12.42386129,7.838092997,28.1518196,18.73729029,-164.7228587,4.836033815,15.75834384,8.410171179,115.0536939,25.31596732,-93.24278324,4.741386319,14.60293667,7.84678525,115.0536939,25.31596732,-93.24278324,4.619657967,13.84999441,7.699946043,112.5206498,1.930249572,-103.7462768,4.47006553,13.24626278,7.683441792,112.5302922,-2.527584373,-105.5944928,4.296528176,12.56461882,7.72116687,112.5302922,-2.527584373,-105.5944928,4.124878675,11.67923644,7.815249543,14.77877102,22.77485257,164.4548292
45,3.130381602,21.19831867,20.17907854,-132.3418748,77.56893112,56.34910551,4.755540665,23.26049495,8.467286605,31.8431462,72.45869267,39.99729568,4.843047496,23.04694486,8.03157331,84.94973842,3.371604013,453.9920378,5.527526126,17.30297847,8.222162378,-84.94990215,-3.340007487,-86.0051652,5.788605939,16.84072001,7.619877002,-47.09156427,43.2927668,-68.36378232,6.360611563,17.92802436,7.014080533,56.33202666,26.63530948,62.49572419,6.596629379,18.10534819,6.302585797,-122.6894414,28.88839635,169.6994533,5.496415507,15.40892175,8.493979405,100.5138574,3.766609076,-75.57787463,5.926382694,13.56502282,8.361396132,100.5138574,3.766609076,-75.57787463,6.250385242,12.1404361,8.421510768,100.4909568,-0.204736482,-76.31429082,6.504931668,11.01288293,8.530703565,100.5725507,-7.085620558,-77.59530188,6.777798187,9.71138214,8.616892074,14.87073557,14.66698919,179.3783441,5.954278401,15.99957823,8.193179545,109.6635581,21.22828731,-65.42372216,6.633190325,14.61818218,7.525644214,109.6635581,21.22828731,-65.42372216,6.974712233,13.4646682,7.570867629,108.2935168,-2.152843684,-73.50751198,7.225969777,12.38163947,7.781005109,28.78505422,18.76220019,-163.6713735,4.839445357,15.69226729,8.334264859,114.99987,25.36034714,-94.73580717,4.714747848,14.54014306,7.770006176,114.99987,25.36034714,-94.73580717,4.572214943,13.7903657,7.625715207,112.4600376,1.602721815,-105.3680335,4.40557831,13.19102708,7.6127687,112.4790491,-2.798812753,-107.1879668,4.21321365,12.5146481,7.653807805,112.4790491,-2.798812753,-107.1879668,4.017791729,11.63448711,7.750471944,14.9617969,22.72138615,162.9721023
46,3.16450058,21.02236076,20.16615641,-130.374385,77.17096347,58.23176683,4.761022442,23.19936331,8.471218985,33.57411719,72.19920023,41.60936632,4.847271445,22.99008214,8.033189685,85.05714436,2.79550795,453.9605752,5.528429646,17.24407521,8.165147325,-85.05727706,-2.763906246,-86.03668854,5.793535846,16.78462973,7.562468472,-46.79571849,43.36530814,-67.88594675,6.355309933,17.88814382,6.976740665,56.47164263,25.70255385,63.26306467,6.592318182,18.06048753,6.264351974,-122.2668908,29.02671484,169.8667236,5.496760269,15.34744017,8.418279358,100.3648814,3.810991331,-75.61021124,5.925643023,13.50338663,8.284341014,100.3648814,3.810991331,-75.61021124,6.249413983,12.07866782,8.342542552,100.3417353,-0.127437283,-76.32995174,6.502585704,10.9513307,8.457033558,100.4283224,-7.349083713,-77.65530652,6.770548325,9.650513463,8.565934737,15.88529258,14.76327643,179.4265723,5.95424244,15.94075415,8.122166806,109.7271579,21.20622461,-64.38329741,6.658309302,14.57169745,7.455268406,109.7271579,21.20622461,-64.38329741,7.018534938,13.42411129,7.505868592,108.3585817,-2.408945747,-72.57300227,7.285181552,12.34666246,7.725511378,29.30811311,18.8313862,-162.6449041,4.839571053,15.63277191,8.263065151,114.9912327,25.40763094,-96.07645301,4.68799903,14.48434233,7.697854581,114.9912327,25.40763094,-96.07645301,4.526663196,13.73794576,7.555852767,112.4400288,1.309101072,-106.8453603,4.344614813,13.14304632,7.54609495,112.4665636,-3.011229083,-108.6304048,4.135336336,12.47187212,7.589736605,112.4665636,-3.011229083,-108.6304048,3.918658647,11.59685544,7.68778583,15.05882906,22.70602255,161.617253
47,3.189427791,20.86032142,20.15208504,-128.7421622,76.77998422,59.79424321,4.763764079,23.14354121,8.47440736,35.08309606,71.93042647,43.01725889,4.849038473,22.93823801,8.0343096,85.13490143,2.26437132,453.9362376,5.527620398,17.19094052,8.112304292,-85.13500706,-2.232765936,-86.06107021,5.796500294,16.73422459,7.509222691,-46.50256254,43.43878757,-67.43503441,6.349361461,17.8513039,6.940989561,56.56457324,24.89536414,63.91021409,6.587433571,18.01909073,6.227868141,-121.8855451,29.16212298,170.0084975,5.495517956,15.29208281,8.348126374,100.244956,3.865113727,-75.6646546,5.922602427,13.44773607,8.212489643,100.244956,3.865113727,-75.6646546,6.245482355,12.02273414,8.268674966,100.2214067,-0.046547375,-76.37105854,6.496852139,10.89548283,8.387884046,100.3125803,-7.583721906,-77.73829137,6.760065978,9.595406282,8.515588241,16.72573842,14.84526238,179.4388268,5.952703211,15.88786523,8.056546197,109.8060533,21.19339989,-63.3699945,6.68102768,14.53136134,7.39004747,109.8060533,21.19339989,-63.3699945,7.059555708,13.38986543,7.444641444,108.4360239,-2.599205536,-71.65411787,7.341493056,12.31786473,7.67172108,29.72010843,18.91190602,-161.6557141,4.838162313,15.57913616,8.196840752,114.9848463,25.4553282,-97.29278489,4.662304356,14.43464876,7.630669289,114.9848463,25.4553282,-97.29278489,4.483945983,13.69174045,7.490750973,112.4227705,1.045180697,-108.1871182,4.288006684,13.10123011,7.4838595,112.4549278,-3.163946865,-109.9251081,4.063658214,12.43506696,7.529371156,112.4549278,-3.163946865,-109.9251081,3.828212354,11.56491795,7.627468119,15.06339574,22.69107776,160.3849595
48,3.210929423,20.7115535,20.13779874,-127.3189714,76.41587386,61.17507153,4.763480068,23.09230271,8.476692313,36.431774,71.67741724,44.29488664,4.847912699,22.89068388,8.03473288,85.20948042,1.778767041,453.9352521,5.526232064,17.14289753,8.063367506,-85.20956196,-1.747158183,-86.06209763,5.798188824,16.68902147,7.459522063,-46.25500212,43.54730195,-67.04130124,6.343261846,17.81724515,6.905972364,56.66407459,24.22178316,64.45490386,6.581960318,17.98151752,6.192242345,-121.5886825,29.2502383,170.1180119,5.494438059,15.24213514,8.283355532,100.1255404,3.912285958,-75.74562324,5.918874017,13.39728569,8.14624975,100.1255404,3.912285957,-75.74562324,6.240194603,11.97186034,8.200604061,100.1016978,0.027056422,-76.43890928,6.489395256,10.84457438,8.323967297,100.1968011,-7.790464652,-77.84041596,6.74816457,9.545113093,8.466191469,17.38133534,14.88179182,179.4142138,5.951116797,15.84031083,7.995910905,109.8635437,21.17781244,-62.41016905,6.702211306,14.49605339,7.32987121,109.8635437,21.17781244,-62.41016905,7.098482593,13.36073122,7.38722547,108.4933044,-2.730719306,-70.75904011,7.395621787,12.29401468,7.619740939,30.02196149,18.97140036,-160.7113464,4.836819629,15.53048051,8.135712592,114.9390189,25.49864776,-98.41782476,4.638574688,14.39008205,7.568687152,114.9390189,25.49864776,-98.41782476,4.444689617,13.65070461,7.430733627,112.3720898,0.804338633,-109.4067958,4.23622115,13.0644753,7.426459103,112.4079488,-3.25817735,-111.0803304,3.998519802,12.40303873,7.473113264,112.4079488,-3.25817735,-111.0803304,3.746682998,11.53733404,7.569812173,14.97111585,22.64051781,159.2653608
49,3.233734372,20.57514514,20.12400359,-126.0074661,76.09076433,62.47722199,4.760433295,23.0448673,8.477998001,37.6740789,71.45714287,45.50166651,4.844027402,22.84664177,8.034347433,85.30057667,1.337729838,453.9659332,5.525189083,17.09914338,8.018035294,-85.30063664,-1.306116809,-86.03146736,5.799093953,16.64840171,7.412724341,-46.08593402,43.7249957,-66.73505304,6.337522378,17.78549786,6.870951594,56.81644496,23.68377159,64.90327878,6.575997481,17.94791551,6.156722609,-121.42337,29.25270598,170.1799083,5.494781439,15.19675465,8.223694607,99.98447014,3.934920503,-75.85328274,5.915720493,13.351152,8.085946546,99.98447014,3.934920503,-75.85328274,6.234889971,11.92519324,8.13896738,99.960703,0.081453563,-76.53113278,6.481682014,10.79777968,8.265953355,100.0588742,-7.971012053,-77.95454811,6.736548631,9.498667414,8.418069236,17.84089769,14.84813494,179.3556586,5.950560663,15.7973173,7.939821687,109.870761,21.14655514,-61.52130093,6.722599604,14.46455639,7.274626886,109.870761,21.14655514,-61.52130093,7.136017705,13.33545128,7.333652347,108.5053249,-2.810350576,-69.88996258,7.448369957,12.27386053,7.569661834,30.21455306,18.98486647,-159.8133025,4.836712244,15.48588037,8.079629262,114.8212565,25.52960284,-99.48218564,4.617336604,14.34964262,7.512032861,114.8212565,25.52960284,-99.48218564,4.409140958,13.6138004,7.376046131,112.2606774,0.57822384,-110.5187201,4.189339559,13.03171258,7.374230635,112.2983504,-3.296212864,-112.1061669,3.939857223,12.37466008,7.421320471,112.2983504,-3.296212864,-112.1061669,3.673859465,11.5128776,7.515092659,14.7788609,22.52712942,158.2476323
